,,,,,,,,,,,,,,,,,,,,
,Message,Signal,Event trans.,MSB,LSB,Size [bit],[s]igned or [u]nsigned,Resolution,Offset,Range [MIN],Range [MAX],Startup / Default,Unit,Accuracy,Signal Age [ms],Values Table,Property,Value,Note,List of revisions
,STATUS_B-HVB,Reserved,No,63,56,8,–,–,–,–,–,–,–,–,–,No,–,–,,14
,STATUS_B-HVB,HVBWarningForDisplay,No,55,52,4,u,1,0,0,15,0,–,–,–,Yes,None,0,,14
,STATUS_B-HVB,HVBWarningForDisplay,No,55,52,4,u,1,0,0,15,0,–,–,–,Yes,Low Level Battery,1,,14
,STATUS_B-HVB,HVBWarningForDisplay,No,55,52,4,u,1,0,0,15,0,–,–,–,Yes,TBD,2 ÷ 15,,14
,STATUS_B-HVB,HVBFailSts,No,51,51,1,u,1,0,0,1,0,–,–,–,Yes,Fail not present,0,,14
,STATUS_B-HVB,HVBFailSts,No,51,51,1,u,1,0,0,1,0,–,–,–,Yes,Fail present,1,,14
,STATUS_B-HVB,HVBBuzzerReq,No,50,50,1,u,1,0,0,1,0,–,–,–,Yes,OFF,0,,20
,STATUS_B-HVB,HVBBuzzerReq,No,50,50,1,u,1,0,0,1,0,–,–,–,Yes,ON,1,,20
,STATUS_B-HVB,HVB_SOC,No,49,43,7,u,1,0,0,100,0,%,–,–,No,–,–,,47
,STATUS_B-HVB,HVBTeperature,No,42,36,7,u,1,-31,-30,80,-31,°C,–,–,No,–,–,Startup/Default value =-31°C. This value is not the real high voltage battery temperature processed: it means no valid data available,56
,STATUS_B-HVB,Not used,No,35,34,2,–,–,–,–,–,–,–,–,–,No,–,–,,14
,STATUS_B-HVB,InletWaterTemperatureFailSts,No,33,33,1,u,1,0,0,1,0,–,–,–,Yes,No functional fail is present,0,See Spec. 07321,43
,STATUS_B-HVB,InletWaterTemperatureFailSts,No,33,33,1,u,1,0,0,1,0,–,–,–,Yes,At least a DTC is set in the System Memory,1,,43
,STATUS_B-HVB,OutletWaterTemperatureFailSts,No,32,32,1,u,1,0,0,1,0,–,–,–,Yes,No functional fail is present,0,See Spec. 07321,43
,STATUS_B-HVB,OutletWaterTemperatureFailSts,No,32,32,1,u,1,0,0,1,0,–,–,–,Yes,At least a DTC is set in the System Memory,1,,43
,STATUS_B-HVB,InletWaterTemperature,No,31,22,10,u,"0,1",0,0,"102,3",0,°C,–,–,No,–,–,,14
,STATUS_B-HVB,InletWaterTemp_Target,No,21,16,6,u,1,0,0,63,0,°C,–,–,No,–,–,,14
,STATUS_B-HVB,OutletWaterTemperature,No,15,6,10,u,"0,1",0,0,"102,3",0,°C,–,–,No,–,–,,14
,STATUS_B-HVB,WaterTemp_In-Out_Target,No,5,0,6,u,1,0,0,63,0,°C,–,–,No,–,–,,14
,STATUS_B-NDA,Reserved,No,63,56,8,–,–,–,–,–,–,–,–,–,No,–,–,,
,STATUS_B-NDA,NDAFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Fail not present,0,,
,STATUS_B-NDA,NDAFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Fail present – Lamp Off,1,,
,STATUS_B-NDA,NDAFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Not used,2,,
,STATUS_B-NDA,NDAFailSts,No,55,54,2,u,1,0,0,3,0,–,–,–,Yes,Fail present – Lamp On,3,,
,STATUS_B-NDA,NDABuzzReqSts,No,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Buzzer Off,0,,
,STATUS_B-NDA,NDABuzzReqSts,No,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Buzzer On,1,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,No Info,0,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 1,1,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 2,2,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 3,3,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 4,4,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 5,5,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 6,6,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 7,7,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 8,8,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 9,9,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 10,10,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 11,11,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 12,12,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 13,13,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 14,14,,
,STATUS_B-NDA,NDAInfoForDisplay,No,52,49,4,u,1,0,0,15,0,–,–,–,Yes,Info 15,15,,
,STATUS_B-NDA,4WDInserted,No,48,48,1,u,1,0,0,1,0,–,–,–,Yes,4WD Not Inserted,0,,
,STATUS_B-NDA,4WDInserted,No,48,48,1,u,1,0,0,1,0,–,–,–,Yes,4WD Inserted,1,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,No Warning,0,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,System Overheating,1,,2
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,ATF oil pressure low,2,,2
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 3,3,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 4,4,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 5,5,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 6,6,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 7,7,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 8,8,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 9,9,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 10,10,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 11,11,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 12,12,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 13,13,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 14,14,,
,STATUS_B-NDA,NDAWarningForDisplay,No,47,44,4,u,1,0,0,15,0,–,–,–,Yes,Warning 15,15,,
,STATUS_B-NDA,Not used,No,43,40,4,–,–,–,–,–,–,–,–,–,No,–,–,,4
,STATUS_B-NDA,TotalTraction,No,39,33,7,u,1,0,0,100,0,%,–,500,No,–,–,,1
,STATUS_B-NDA,Not used,No,32,32,1,–,–,–,–,–,–,–,–,–,No,–,–,,1
,STATUS_B-NDA,2WDMaxTraction,No,31,25,7,u,1,0,0,100,0,%,–,500,No,–,–,,1
,STATUS_B-NDA,Not used,No,24,0,25,–,–,–,–,–,–,–,–,–,No,–,–,,1
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,0x0: for keys from the ICP,0,,"17, 19"
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,0x1:B-CAN,1,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,2,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,3,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,4,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,5,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,6,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,7,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,8,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,9,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,10,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,11,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,12,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,13,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,14,,
,STATUS_ICP,MsgMultiplexorSrc,Yes,63,60,4,u,1,0,0,1,0,–,–,–,Yes,Not used,15,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,0x0:NIT,0,,"17, 19"
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,0x1:NQS,1,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,0x2:NQS + status bar,2,,22
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,0x3:NTM,3,,22
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,4,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,5,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,6,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,7,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,8,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,9,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,10,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,11,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,12,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,13,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,14,,
,STATUS_ICP,MsgMultiplexorDst,Yes,59,56,4,u,1,0,0,1,0,–,–,–,Yes,Not used,15,,
,STATUS_ICP,MainButton,Yes,55,55,1,u,1,0,0,1,0,–,–,–,Yes,Main On_Off Release,0,,"17, 19"
,STATUS_ICP,MainButton,Yes,55,55,1,u,1,0,0,1,0,–,–,–,Yes,Main On_Off Press,1,,
,STATUS_ICP,EscButton,Yes,54,54,1,u,1,0,0,1,0,–,–,–,Yes,Back Esc Release,0,,"17, 19"
,STATUS_ICP,EscButton,Yes,54,54,1,u,1,0,0,1,0,–,–,–,Yes,Back Esc Press,1,,
,STATUS_ICP,MenuSetup,Yes,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Menu Setup Release,0,,"17, 19"
,STATUS_ICP,MenuSetup,Yes,53,53,1,u,1,0,0,1,0,–,–,–,Yes,Menu Setup Press,1,,
,STATUS_ICP,Not used,No,52,52,1,–,–,–,–,–,–,–,–,–,No,–,–,,"17, 19"
,STATUS_ICP,JoystickUp,Yes,51,51,1,u,1,0,0,1,0,–,–,–,Yes,JoystickUp Release,0,,"17, 19"
,STATUS_ICP,JoystickUp,Yes,51,51,1,u,1,0,0,1,0,–,–,–,Yes,JoystickUp Press,1,,
,STATUS_ICP,JoystickDown,Yes,50,50,1,u,1,0,0,1,0,–,–,–,Yes,JoystickDown Release,0,,"17, 19"
,STATUS_ICP,JoystickDown,Yes,50,50,1,u,1,0,0,1,0,–,–,–,Yes,JoystickDown Press,1,,
,STATUS_ICP,JoystickLeft,Yes,49,49,1,u,1,0,0,1,0,–,–,–,Yes,JoystickLeft Release,0,,"17, 19"
,STATUS_ICP,JoystickLeft,Yes,49,49,1,u,1,0,0,1,0,–,–,–,Yes,JoystickLeft Press,1,,
,STATUS_ICP,JoystickRight,Yes,48,48,1,u,1,0,0,1,0,–,–,–,Yes,JoystickRight Release,0,,"17, 19"
,STATUS_ICP,JoystickRight,Yes,48,48,1,u,1,0,0,1,0,–,–,–,Yes,JoystickRight Press,1,,
,STATUS_ICP,JoystickPush,Yes,47,47,1,u,1,0,0,1,0,–,–,–,Yes,JoystickPush Release,0,,"17, 19"
,STATUS_ICP,JoystickPush,Yes,47,47,1,u,1,0,0,1,0,–,–,–,Yes,JoystickPush Press,1,,
,STATUS_ICP,JoystickNW,Yes,46,46,1,u,1,0,0,1,0,–,–,–,Yes,JoystickNW Release,0,,"17, 19"
,STATUS_ICP,JoystickNW,Yes,46,46,1,u,1,0,0,1,0,–,–,–,Yes,JoystickNW Press,1,,
,STATUS_ICP,JoystickSW,Yes,45,45,1,u,1,0,0,1,0,–,–,–,Yes,JoystickSW Release,0,,"17, 19"
,STATUS_ICP,JoystickSW,Yes,45,45,1,u,1,0,0,1,0,–,–,–,Yes,JoystickSW Press,1,,
,STATUS_ICP,JoystickNE,Yes,44,44,1,u,1,0,0,1,0,–,–,–,Yes,JoystickNE Release,0,,"17, 19"
,STATUS_ICP,JoystickNE,Yes,44,44,1,u,1,0,0,1,0,–,–,–,Yes,JoystickNE Press,1,,
,STATUS_ICP,JoystickSE,Yes,43,43,1,u,1,0,0,1,0,–,–,–,Yes,JoystickSE Release,0,,"17, 19"
,STATUS_ICP,JoystickSE,Yes,43,43,1,u,1,0,0,1,0,–,–,–,Yes,JoystickSE Press,1,,
,STATUS_ICP,Not used,No,42,42,1,–,–,–,–,–,–,–,–,–,No,–,–,,"17, 19"
,STATUS_ICP,JoystickRotation,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,00: Joystick NO rotation (default),0,,"17, 19"
,STATUS_ICP,JoystickRotation,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,01: Joystick Clockwise rotation,1,,
,STATUS_ICP,JoystickRotation,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,10: Joystick CounterClockwise,2,,
,STATUS_ICP,JoystickRotation,Yes,41,40,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_ICP,JoystickDial_In,Yes,39,32,8,u,1,0,0,255,0,–,–,–,No,Joystick Dial Increments,-,,"17, 19"
,STATUS_ICP,Not used,No,31,27,5,–,–,–,–,–,–,–,–,–,No,–,–,,"17, 19"
,STATUS_ICP,VolumeEPush,Yes,26,26,1,u,1,0,0,1,0,–,–,–,Yes,VolumeEncoder Push Release,0,,"17, 19"
,STATUS_ICP,VolumeEPush,Yes,26,26,1,u,1,0,0,1,0,–,–,–,Yes,VolumeEncoder Push Press,1,,
,STATUS_ICP,VolumeERotation,Yes,25,24,2,u,1,0,0,3,0,–,–,–,Yes,Volume E NO rotation,0,,"17, 19"
,STATUS_ICP,VolumeERotation,Yes,25,24,2,u,1,0,0,3,0,–,–,–,Yes,Volume E Clockwise rotation,1,,
,STATUS_ICP,VolumeERotation,Yes,25,24,2,u,1,0,0,3,0,–,–,–,Yes,Volume E CounterClockwise rot,2,,
,STATUS_ICP,VolumeERotation,Yes,25,24,2,u,1,0,0,3,0,–,–,–,Yes,Not used,3,,
,STATUS_ICP,VolumeEDial,Yes,23,16,8,u,1,0,0,255,0,–,–,–,No,Volume Encoder Dial Increments,-,,"17, 19"
,STATUS_ICP,Not used,No,15,0,16,–,–,–,–,–,–,–,–,–,No,–,–,,"17, 19"
,NAVIGATOR_DISPLAY_INFO,TotalFrameNumber,No,63,62,2,u,1,0,0,3,–,–,–,–,Yes,Two Frames,1,,
,NAVIGATOR_DISPLAY_INFO,TotalFrameNumber,No,63,62,2,u,1,0,0,3,–,–,–,–,Yes,Not used,other values,,
,NAVIGATOR_DISPLAY_INFO,FrameNumber,No,61,60,2,u,1,0,0,3,–,–,–,–,Yes,Frame 1,0,,
,NAVIGATOR_DISPLAY_INFO,FrameNumber,No,61,60,2,u,1,0,0,3,–,–,–,–,Yes,Frame 2,1,,
,NAVIGATOR_DISPLAY_INFO,FrameNumber,No,61,60,2,u,1,0,0,3,–,–,–,–,Yes,Not used,2 ÷ 3,,
,NAVIGATOR_DISPLAY_INFO,Character1,No,59,54,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character2,No,53,48,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character3,No,47,42,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character4,No,41,36,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character5,No,35,30,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character6,No,29,24,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Character7,No,23,18,6,u,1,0,0,63,–,–,–,–,No,Note 1,0 ÷ 63,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,Pittogramm,Yes,17,14,4,u,1,0,0,9,–,–,–,–,No,Note 1,0 ÷ 9,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurn,Yes,13,4,10,u,1,0,0,1023,–,–,–,–,No,Note 1,0 ÷ 1023,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,NavigatorDisplayInfoValidData,Yes,3,3,1,u,1,0,0,1,1,–,–,–,Yes,Valid,0,,
,NAVIGATOR_DISPLAY_INFO,NavigatorDisplayInfoValidData,Yes,3,3,1,u,1,0,0,1,1,–,–,–,Yes,Not valid,1,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,10 meter,0,(1) See function F176,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,"0,5 Km",1,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,10 yard,2,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,"0,5 miles",3,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,50 feet,4,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,10 feet,5,,
,NAVIGATOR_DISPLAY_INFO,DistanceNextTurnUnit,No,2,0,3,u,1,0,0,7,–,–,–,–,Yes,Not used (1),6 ÷ 7,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,AudioSource2,4,Bit coding has been chosen to be compatible with old signals Mode and CD_CDC,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,tuner mode,2,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,CD Audio mode,1,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,CD MP3 mode,6,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,Flash card mode,3,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,CDC mode,0,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,AUX mode,7,,
,RADIO_DISPLAY_INFO,AudioSource,Yes,63,61,3,u,1,0,0,7,–,–,–,–,Yes,JukeBox,5,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,FM1,0,"""KW"" Only for Ferrari",
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,FM2,1,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,FM3,2,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,LW,3,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,MW,4,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,AM TS,5,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,FM TS,6,,
,RADIO_DISPLAY_INFO,Band,Yes,60,58,3,u,1,0,0,7,0,–,–,–,Yes,KW,7,,
,RADIO_DISPLAY_INFO,TapeSide,Yes,57,57,1,u,1,0,0,1,1,–,–,–,Yes,Side A,0,,
,RADIO_DISPLAY_INFO,TapeSide,Yes,57,57,1,u,1,0,0,1,1,–,–,–,Yes,Side B,1,,
,RADIO_DISPLAY_INFO,FreqInfoEnable,Yes,56,56,1,u,1,0,0,1,0,–,–,–,Yes,Show Frequency,0,,
,RADIO_DISPLAY_INFO,FreqInfoEnable,Yes,56,56,1,u,1,0,0,1,0,–,–,–,Yes,No show Frequency,1,,
,RADIO_DISPLAY_INFO,FrequencyMSB,Yes,55,48,8,u,1,0,0,255,–,–,–,–,No,Note 1,Note (2),"(1), (2): See function F155",
,RADIO_DISPLAY_INFO,FrequencyLSB,Yes,47,40,8,u,1,0,0,255,–,–,–,–,No,Note 1,Note (2),"(1), (2): See function F155",
,RADIO_DISPLAY_INFO,TrackNumber,Yes,39,32,8,u,1,1,1,254,–,–,–,–,No,Source error,0,"Valid range is:
 - 0 ÷ 99 if AudioSource equals ""CD Audio mode"" or ""Flash card mode"";
 - 0 ÷ 254 if AudioSource equals ""CD MP3 mode""

""Source error"" means:
 - ""No CD Audio present or readable"" if CD Audio mode;
 - ""No Flash card present or readable"" if ""Flash card mode"";
 - ""MP3 track number not available"" if ""CD MP3 mode"".",
,RADIO_DISPLAY_INFO,TrackNumber,Yes,39,32,8,u,1,1,1,254,–,–,–,–,No,Track number,1 ÷ 254,,
,RADIO_DISPLAY_INFO,DiscNumber,Yes,31,28,4,u,1,0,0,10,–,–,–,–,Yes,No CD present / readable,0,"Valid only if AudioSource = ""CDC mode""",
,RADIO_DISPLAY_INFO,DiscNumber,Yes,31,28,4,u,1,0,0,10,–,–,–,–,Yes,Disc Number,1 ÷ 10,,
,RADIO_DISPLAY_INFO,RadioDisplayInfoValidData,No,27,27,1,u,1,0,0,1,0,–,–,–,Yes,Valid,0,,
,RADIO_DISPLAY_INFO,RadioDisplayInfoValidData,No,27,27,1,u,1,0,0,1,0,–,–,–,Yes,Not Valid,1,,
,RADIO_DISPLAY_INFO,TapeCDCommand,No,26,25,2,u,1,0,0,3,1,–,–,–,Yes,Pause,0,"Pause and Play are valid only with AudioSource = ""Tape mode"", ""CD Audio mode"", ""CD MP3 mode"", ""Flash card mode"" and ""CDC mode""

Forward and Rewind are valid only with AudioSource = ""Tape mode""",
,RADIO_DISPLAY_INFO,TapeCDCommand,No,26,25,2,u,1,0,0,3,1,–,–,–,Yes,Play,1,,
,RADIO_DISPLAY_INFO,TapeCDCommand,No,26,25,2,u,1,0,0,3,1,–,–,–,Yes,Forward,2,,
,RADIO_DISPLAY_INFO,TapeCDCommand,No,26,25,2,u,1,0,0,3,1,–,–,–,Yes,Rewind,3,,
,RADIO_DISPLAY_INFO,RadioSts,No,24,24,1,u,1,0,0,1,0,–,–,–,Yes,Searching Not Active,0,,
,RADIO_DISPLAY_INFO,RadioSts,No,24,24,1,u,1,0,0,1,0,–,–,–,Yes,Searching Active,1,,
,RADIO_DISPLAY_INFO,TrackNumberMSB,No,23,19,5,u,1,0,0,31,–,–,–,–,No,–,–,BCD CODED,
,RADIO_DISPLAY_INFO,HourElapsedTime,No,18,16,3,u,1,0,0,7,0,–,–,–,No,–,–,BCD CODED,
,RADIO_DISPLAY_INFO,MinuteElapsedTime,No,15,10,6,u,1,0,0,63,0,–,–,–,No,–,–,BCD CODED,
,RADIO_DISPLAY_INFO,Not used,No,9,8,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,XM,1,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,SIRIUS,2,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,TV,3,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,DVD,4,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,HDD,5,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,UMUSIC,6,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,MediaPlayer,7,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,DAB,8,,
,RADIO_DISPLAY_INFO,AudioSource2,No,7,4,4,u,1,0,0,15,–,–,–,–,Yes,IPOD,9,,
